timestamp,station_id,station_name,station_lat,station_lon,silam_lat_idx,silam_lon_idx,silam_grid_lat,silam_grid_lon,source_file,silam_pm10,silam_pm25,silam_o3,silam_so2,silam_co,silam_no2,silam_no,silam_nox
2025-12-25 13:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122513.nc4,15.813732147216797,11.448158264160156,7.503331289626658e-12,3.0919909477233887e-07,2.3365020751953125e-05,7.82310962677002e-08,3.8743019104003906e-07,4.6566128730773926e-07
2025-12-25 14:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122514.nc4,16.279569625854492,11.739372253417969,1.2931877790833823e-12,3.129243850708008e-07,2.09808349609375e-05,7.82310962677002e-08,3.948807716369629e-07,4.731118679046631e-07
2025-12-25 15:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122515.nc4,18.005023956298828,12.940957069396973,3.092281986027956e-11,3.3155083656311035e-07,2.09808349609375e-05,1.0803341865539551e-07,3.6135315895080566e-07,4.6938657760620117e-07
2025-12-25 16:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122516.nc4,18.180953979492188,12.942265510559082,3.728928277269006e-11,3.3155083656311035e-07,2.0265579223632812e-05,1.210719347000122e-07,3.427267074584961e-07,4.637986421585083e-07
2025-12-25 17:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122517.nc4,15.418051719665527,10.93606185913086,5.9685589803848416e-12,3.0919909477233887e-07,1.7881393432617188e-05,1.1827796697616577e-07,3.3155083656311035e-07,4.498288035392761e-07
2025-12-25 18:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122518.nc4,14.861464500427246,10.728720664978027,9.769962616701378e-14,3.0919909477233887e-07,1.52587890625e-05,1.0337680578231812e-07,3.2782554626464844e-07,4.3120235204696655e-07
2025-12-25 19:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122519.nc4,15.460382461547852,11.327638626098633,3.8163916471489756e-16,3.166496753692627e-07,1.5020370483398438e-05,8.754432201385498e-08,3.427267074584961e-07,4.302710294723511e-07
2025-12-25 20:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122520.nc4,16.181840896606445,11.87447452545166,3.577867169202165e-18,3.166496753692627e-07,1.4662742614746094e-05,6.984919309616089e-08,3.688037395477295e-07,4.386529326438904e-07
2025-12-25 21:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122521.nc4,16.582897186279297,12.217323303222656,6.640738306473715e-19,3.203749656677246e-07,1.3113021850585938e-05,5.168840289115906e-08,4.1350722312927246e-07,4.651956260204315e-07
2025-12-25 22:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122522.nc4,17.631980895996094,13.09178352355957,1.8295911660692887e-19,3.501772880554199e-07,1.239776611328125e-05,4.190951585769653e-08,4.991888999938965e-07,5.41098415851593e-07
2025-12-25 23:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122523.nc4,20.05533790588379,14.99127197265625,6.183340514956392e-20,4.172325134277344e-07,1.4185905456542969e-05,4.470348358154297e-08,6.109476089477539e-07,6.556510925292969e-07
2025-12-26 00:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122600.nc4,81.40697479248047,66.03772735595703,9.164214134216309e-07,2.644956111907959e-07,2.5510787963867188e-05,5.364418029785156e-07,5.529727786779404e-10,5.369947757571936e-07
2025-12-26 01:00:00,HN_GP,Số 1 Giải Phóng - Bạch Mai,21.0009,105.8415,155.0,58.0,21.049999237060547,105.85000610351562,PM_2025122601.nc4,85.30625915527344,69.87703704833984,1.1920928955078125e-06,6.183981895446777e-07,4.1484832763671875e-05,5.885958671569824e-07,3.725290298461914e-08,6.258487701416016e-07
