timestamp,vn_aqi,pm10_aqi,pm25_aqi,station_id,station_name,pm10_obs,pm25_obs
2025-01-01 00:00:00,219,135,219,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.2233,165.2725
2025-01-01 01:00:00,214,136,214,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.6308,157.9817
2025-01-01 02:00:00,224,136,224,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.8417,184.9008
2025-01-01 03:00:00,241,137,241,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.9125,208.025
2025-01-01 04:00:00,248,137,248,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.9417,205.6508
2025-01-01 05:00:00,258,136,258,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.9533,217.2058
2025-01-01 06:00:00,253,136,253,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.9708,202.3683
2025-01-01 07:00:00,251,137,251,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.9733,206.9717
2025-01-01 08:00:00,253,137,253,HN_GP,Số 1 Giải Phóng - Bạch Mai,225.0375,208.2092
2025-01-01 09:00:00,244,138,244,HN_GP,Số 1 Giải Phóng - Bạch Mai,236.9983,168.845
2025-01-01 10:00:00,232,139,232,HN_GP,Số 1 Giải Phóng - Bạch Mai,243.6942,153.8008
2025-01-01 11:00:00,206,140,206,HN_GP,Số 1 Giải Phóng - Bạch Mai,232.6658,128.2425
2025-01-01 12:00:00,191,140,191,HN_GP,Số 1 Giải Phóng - Bạch Mai,227.7975,118.2975
2025-01-01 13:00:00,183,140,183,HN_GP,Số 1 Giải Phóng - Bạch Mai,226.26,115.1492
2025-01-01 14:00:00,179,139,179,HN_GP,Số 1 Giải Phóng - Bạch Mai,217.81,113.6442
2025-01-01 15:00:00,178,134,178,HN_GP,Số 1 Giải Phóng - Bạch Mai,186.8,119.3617
2025-01-01 16:00:00,179,123,179,HN_GP,Số 1 Giải Phóng - Bạch Mai,162.0108,120.705
2025-01-01 17:00:00,178,109,178,HN_GP,Số 1 Giải Phóng - Bạch Mai,140.9592,116.4083
2025-01-01 18:00:00,176,102,176,HN_GP,Số 1 Giải Phóng - Bạch Mai,136.8258,113.925
2025-01-01 19:00:00,177,104,177,HN_GP,Số 1 Giải Phóng - Bạch Mai,165.2575,117.9858
2025-01-01 20:00:00,189,113,189,HN_GP,Số 1 Giải Phóng - Bạch Mai,198.6608,168.3817
2025-01-01 21:00:00,213,122,213,HN_GP,Số 1 Giải Phóng - Bạch Mai,215.0017,196.8
2025-01-01 22:00:00,237,127,237,HN_GP,Số 1 Giải Phóng - Bạch Mai,220.4008,211.0575
2025-01-01 23:00:00,254,131,254,HN_GP,Số 1 Giải Phóng - Bạch Mai,223.28,219.8217
2025-01-02 00:00:00,264,133,264,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.3508,223.0842
2025-01-02 01:00:00,269,136,269,HN_GP,Số 1 Giải Phóng - Bạch Mai,230.4308,224.105
2025-01-02 02:00:00,272,143,272,HN_GP,Số 1 Giải Phóng - Bạch Mai,252.1258,224.6342
2025-01-02 03:00:00,275,146,275,HN_GP,Số 1 Giải Phóng - Bạch Mai,248.8192,227.6758
2025-01-02 04:00:00,275,146,275,HN_GP,Số 1 Giải Phóng - Bạch Mai,240.5467,225.9775
2025-01-02 05:00:00,275,143,275,HN_GP,Số 1 Giải Phóng - Bạch Mai,231.3325,225.3367
2025-01-02 06:00:00,275,142,275,HN_GP,Số 1 Giải Phóng - Bạch Mai,227.3142,225.0258
2025-01-02 07:00:00,271,141,271,HN_GP,Số 1 Giải Phóng - Bạch Mai,228.2408,213.7967
2025-01-02 08:00:00,271,146,271,HN_GP,Số 1 Giải Phóng - Bạch Mai,275.7133,219.3317
2025-01-02 09:00:00,271,150,271,HN_GP,Số 1 Giải Phóng - Bạch Mai,276.0162,215.3031
2025-01-02 10:00:00,260,152,260,HN_GP,Số 1 Giải Phóng - Bạch Mai,267.0008,177.0325
2025-01-02 11:00:00,226,151,226,HN_GP,Số 1 Giải Phóng - Bạch Mai,243.8208,136.7475
2025-01-02 12:00:00,186,149,186,HN_GP,Số 1 Giải Phóng - Bạch Mai,226.5667,95.1467
2025-01-02 13:00:00,166,133,166,HN_GP,Số 1 Giải Phóng - Bạch Mai,170.1125,73.8167
2025-01-02 14:00:00,158,110,158,HN_GP,Số 1 Giải Phóng - Bạch Mai,136.5967,80.5567
2025-01-02 15:00:00,157,99,157,HN_GP,Số 1 Giải Phóng - Bạch Mai,125.6942,88.7783
2025-01-02 16:00:00,158,94,158,HN_GP,Số 1 Giải Phóng - Bạch Mai,126.6608,91.0233
2025-01-02 17:00:00,159,95,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,141.3225,95.8767
2025-01-02 18:00:00,164,106,164,HN_GP,Số 1 Giải Phóng - Bạch Mai,185.4492,104.6958
2025-01-02 19:00:00,176,118,176,HN_GP,Số 1 Giải Phóng - Bạch Mai,210.43,133.3525
2025-01-02 20:00:00,200,126,200,HN_GP,Số 1 Giải Phóng - Bạch Mai,219.6192,184.0392
2025-01-02 21:00:00,229,131,229,HN_GP,Số 1 Giải Phóng - Bạch Mai,222.6842,207.2283
2025-01-02 22:00:00,242,134,242,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.0417,205.88
2025-01-02 23:00:00,247,138,247,HN_GP,Số 1 Giải Phóng - Bạch Mai,236.3183,202.4033
2025-01-03 00:00:00,245,139,245,HN_GP,Số 1 Giải Phóng - Bạch Mai,231.335,192.1817
2025-01-03 01:00:00,239,139,239,HN_GP,Số 1 Giải Phóng - Bạch Mai,227.875,183.3267
2025-01-03 02:00:00,235,139,235,HN_GP,Số 1 Giải Phóng - Bạch Mai,226.07,180.105
2025-01-03 03:00:00,232,138,232,HN_GP,Số 1 Giải Phóng - Bạch Mai,225.3675,180.2425
2025-01-03 04:00:00,242,138,242,HN_GP,Số 1 Giải Phóng - Bạch Mai,225.115,201.4717
2025-01-03 05:00:00,246,138,246,HN_GP,Số 1 Giải Phóng - Bạch Mai,225.1133,200.9492
2025-01-03 06:00:00,244,138,244,HN_GP,Số 1 Giải Phóng - Bạch Mai,226.3758,192.2933
2025-01-03 07:00:00,244,139,244,HN_GP,Số 1 Giải Phóng - Bạch Mai,240.3675,199.0675
2025-01-03 08:00:00,245,143,245,HN_GP,Số 1 Giải Phóng - Bạch Mai,262.5092,196.4025
2025-01-03 09:00:00,245,155,245,HN_GP,Số 1 Giải Phóng - Bạch Mai,312.3067,197.6717
2025-01-03 10:00:00,242,162,242,HN_GP,Số 1 Giải Phóng - Bạch Mai,309.0175,180.0783
2025-01-03 11:00:00,226,161,226,HN_GP,Số 1 Giải Phóng - Bạch Mai,264.4233,140.6483
2025-01-03 12:00:00,200,156,200,HN_GP,Số 1 Giải Phóng - Bạch Mai,237.4083,119.575
2025-01-03 13:00:00,177,143,177,HN_GP,Số 1 Giải Phóng - Bạch Mai,192.5533,94.4608
2025-01-03 14:00:00,165,116,165,HN_GP,Số 1 Giải Phóng - Bạch Mai,140.1375,83.4675
2025-01-03 15:00:00,160,100,160,HN_GP,Số 1 Giải Phóng - Bạch Mai,117.0383,85.905
2025-01-03 16:00:00,151,87,151,HN_GP,Số 1 Giải Phóng - Bạch Mai,98.095,70.5142
2025-01-03 17:00:00,138,79,138,HN_GP,Số 1 Giải Phóng - Bạch Mai,93.6033,63.5058
2025-01-03 18:00:00,135,79,135,HN_GP,Số 1 Giải Phóng - Bạch Mai,106.8042,69.2167
2025-01-03 19:00:00,149,89,149,HN_GP,Số 1 Giải Phóng - Bạch Mai,148.9283,87.59
2025-01-03 20:00:00,158,105,158,HN_GP,Số 1 Giải Phóng - Bạch Mai,192.4717,102.8558
2025-01-03 21:00:00,164,118,164,HN_GP,Số 1 Giải Phóng - Bạch Mai,212.685,108.9408
2025-01-03 22:00:00,168,118,168,HN_GP,Số 1 Giải Phóng - Bạch Mai,186.3283,111.1767
2025-01-03 23:00:00,170,108,170,HN_GP,Số 1 Giải Phóng - Bạch Mai,147.245,112.005
2025-01-04 00:00:00,171,96,171,HN_GP,Số 1 Giải Phóng - Bạch Mai,117.1925,112.2883
2025-01-04 01:00:00,171,93,171,HN_GP,Số 1 Giải Phóng - Bạch Mai,129.0342,109.7125
2025-01-04 02:00:00,170,93,170,HN_GP,Số 1 Giải Phóng - Bạch Mai,134.9792,106.615
2025-01-04 03:00:00,168,92,168,HN_GP,Số 1 Giải Phóng - Bạch Mai,131.9392,99.9483
2025-01-04 04:00:00,163,89,163,HN_GP,Số 1 Giải Phóng - Bạch Mai,124.2117,91.0625
2025-01-04 05:00:00,162,89,162,HN_GP,Số 1 Giải Phóng - Bạch Mai,126.5858,91.0183
2025-01-04 06:00:00,164,92,164,HN_GP,Số 1 Giải Phóng - Bạch Mai,143.0333,97.3883
2025-01-04 07:00:00,165,100,165,HN_GP,Số 1 Giải Phóng - Bạch Mai,167.295,106.7058
2025-01-04 08:00:00,167,110,167,HN_GP,Số 1 Giải Phóng - Bạch Mai,195.0633,114.2242
2025-01-04 09:00:00,188,120,188,HN_GP,Số 1 Giải Phóng - Bạch Mai,213.5975,166.0258
2025-01-04 10:00:00,199,127,199,HN_GP,Số 1 Giải Phóng - Bạch Mai,219.6592,166.9625
2025-01-04 11:00:00,195,132,195,HN_GP,Số 1 Giải Phóng - Bạch Mai,222.6867,134.6033
2025-01-04 12:00:00,188,128,188,HN_GP,Số 1 Giải Phóng - Bạch Mai,200.6858,120.6333
2025-01-04 13:00:00,182,119,182,HN_GP,Số 1 Giải Phóng - Bạch Mai,166.0767,116.2142
2025-01-04 14:00:00,177,108,177,HN_GP,Số 1 Giải Phóng - Bạch Mai,138.35,109.7567
2025-01-04 15:00:00,171,99,171,HN_GP,Số 1 Giải Phóng - Bạch Mai,126.3642,98.6008
2025-01-04 16:00:00,164,91,164,HN_GP,Số 1 Giải Phóng - Bạch Mai,117.7058,88.2175
2025-01-04 17:00:00,158,88,158,HN_GP,Số 1 Giải Phóng - Bạch Mai,118.6525,84.4992
2025-01-04 18:00:00,155,86,155,HN_GP,Số 1 Giải Phóng - Bạch Mai,118.8767,83.1025
2025-01-04 19:00:00,150,84,150,HN_GP,Số 1 Giải Phóng - Bạch Mai,114.0442,74.1075
2025-01-04 20:00:00,146,85,146,HN_GP,Số 1 Giải Phóng - Bạch Mai,121.8833,74.2417
2025-01-04 21:00:00,154,90,154,HN_GP,Số 1 Giải Phóng - Bạch Mai,139.1882,92.5045
2025-01-04 22:00:00,157,91,157,HN_GP,Số 1 Giải Phóng - Bạch Mai,133.875,97.1
2025-01-04 23:00:00,158,91,158,HN_GP,Số 1 Giải Phóng - Bạch Mai,135.6842,93.0958
2025-01-05 00:00:00,157,92,157,HN_GP,Số 1 Giải Phóng - Bạch Mai,137.7058,89.3083
2025-01-05 01:00:00,159,91,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,139.7375,97.9633
2025-01-05 02:00:00,162,95,162,HN_GP,Số 1 Giải Phóng - Bạch Mai,153.436,107.179
2025-01-05 03:00:00,165,96,165,HN_GP,Số 1 Giải Phóng - Bạch Mai,151.88,110.3867
2025-01-05 04:00:00,168,98,168,HN_GP,Số 1 Giải Phóng - Bạch Mai,151.0917,111.705
2025-01-05 05:00:00,170,99,170,HN_GP,Số 1 Giải Phóng - Bạch Mai,156.4358,112.1925
2025-01-05 06:00:00,171,103,171,HN_GP,Số 1 Giải Phóng - Bạch Mai,168.1933,113.2758
2025-01-05 07:00:00,179,107,179,HN_GP,Số 1 Giải Phóng - Bạch Mai,182.0058,133.0125
2025-01-05 08:00:00,190,112,190,HN_GP,Số 1 Giải Phóng - Bạch Mai,195.6692,155.8575
2025-01-05 09:00:00,191,110,191,HN_GP,Số 1 Giải Phóng - Bạch Mai,159.2825,141.3158
2025-01-05 10:00:00,187,108,187,HN_GP,Số 1 Giải Phóng - Bạch Mai,156.9042,124.1392
2025-01-05 11:00:00,182,105,182,HN_GP,Số 1 Giải Phóng - Bạch Mai,149.63,114.4975
2025-01-05 12:00:00,172,102,172,HN_GP,Số 1 Giải Phóng - Bạch Mai,137.0492,91.2458
2025-01-05 13:00:00,159,96,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,126.1775,77.7192
2025-01-05 14:00:00,157,94,157,HN_GP,Số 1 Giải Phóng - Bạch Mai,128.3525,86.9575
2025-01-05 15:00:00,159,93,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,133.2217,94.8258
2025-01-05 16:00:00,158,92,158,HN_GP,Số 1 Giải Phóng - Bạch Mai,130.2258,90.2225
2025-01-05 17:00:00,156,91,156,HN_GP,Số 1 Giải Phóng - Bạch Mai,126.015,86.5592
2025-01-05 18:00:00,156,91,156,HN_GP,Số 1 Giải Phóng - Bạch Mai,131.3592,86.8792
2025-01-05 19:00:00,159,93,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,143.5742,96.4767
2025-01-05 20:00:00,163,97,163,HN_GP,Số 1 Giải Phóng - Bạch Mai,171.4925,106.2083
2025-01-05 21:00:00,166,106,166,HN_GP,Số 1 Giải Phóng - Bạch Mai,189.2567,110.1775
2025-01-05 22:00:00,167,117,167,HN_GP,Số 1 Giải Phóng - Bạch Mai,210.7933,111.5975
2025-01-05 23:00:00,173,125,173,HN_GP,Số 1 Giải Phóng - Bạch Mai,218.655,122.7733
2025-01-06 00:00:00,176,129,176,HN_GP,Số 1 Giải Phóng - Bạch Mai,220.2583,124.8192
2025-01-06 01:00:00,183,132,183,HN_GP,Số 1 Giải Phóng - Bạch Mai,218.8133,140.4008
2025-01-06 02:00:00,186,127,186,HN_GP,Số 1 Giải Phóng - Bạch Mai,194.0925,138.0592
2025-01-06 03:00:00,190,122,190,HN_GP,Số 1 Giải Phóng - Bạch Mai,180.8658,142.0008
2025-01-06 04:00:00,193,119,193,HN_GP,Số 1 Giải Phóng - Bạch Mai,177.5317,147.2225
2025-01-06 05:00:00,194,116,194,HN_GP,Số 1 Giải Phóng - Bạch Mai,171.4925,144.2158
2025-01-06 06:00:00,190,115,190,HN_GP,Số 1 Giải Phóng - Bạch Mai,172.9225,126.1667
2025-01-06 07:00:00,187,117,187,HN_GP,Số 1 Giải Phóng - Bạch Mai,177.9142,123.9675
2025-01-06 08:00:00,185,114,185,HN_GP,Số 1 Giải Phóng - Bạch Mai,163.9,119.1525
2025-01-06 09:00:00,185,114,185,HN_GP,Số 1 Giải Phóng - Bạch Mai,181.31,125.2417
2025-01-06 10:00:00,184,114,184,HN_GP,Số 1 Giải Phóng - Bạch Mai,181.3558,120.9892
2025-01-06 11:00:00,182,113,182,HN_GP,Số 1 Giải Phóng - Bạch Mai,165.66,114.7633
2025-01-06 12:00:00,173,110,173,HN_GP,Số 1 Giải Phóng - Bạch Mai,161.1617,96.3525
2025-01-06 13:00:00,167,109,167,HN_GP,Số 1 Giải Phóng - Bạch Mai,156.6158,91.28
2025-01-06 14:00:00,164,105,164,HN_GP,Số 1 Giải Phóng - Bạch Mai,136.4717,94.4667
2025-01-06 15:00:00,164,102,164,HN_GP,Số 1 Giải Phóng - Bạch Mai,139.6225,99.2167
2025-01-06 16:00:00,164,100,164,HN_GP,Số 1 Giải Phóng - Bạch Mai,139.0217,100.5883
2025-01-06 17:00:00,164,99,164,HN_GP,Số 1 Giải Phóng - Bạch Mai,141.1867,96.3383
2025-01-06 18:00:00,165,99,165,HN_GP,Số 1 Giải Phóng - Bạch Mai,152.2333,103.0867
2025-01-06 19:00:00,166,103,166,HN_GP,Số 1 Giải Phóng - Bạch Mai,177.7425,107.215
2025-01-06 20:00:00,168,110,168,HN_GP,Số 1 Giải Phóng - Bạch Mai,198.4042,110.5358
2025-01-06 21:00:00,170,119,170,HN_GP,Số 1 Giải Phóng - Bạch Mai,215.1592,121.6342
2025-01-06 22:00:00,178,123,178,HN_GP,Số 1 Giải Phóng - Bạch Mai,209.9725,136.2575
2025-01-06 23:00:00,182,122,182,HN_GP,Số 1 Giải Phóng - Bạch Mai,189.8967,137.405
2025-01-07 00:00:00,187,119,187,HN_GP,Số 1 Giải Phóng - Bạch Mai,178.9217,140.4517
2025-01-07 01:00:00,191,117,191,HN_GP,Số 1 Giải Phóng - Bạch Mai,175.7275,147.6775
2025-01-07 02:00:00,194,117,194,HN_GP,Số 1 Giải Phóng - Bạch Mai,183.61,148.1333
2025-01-07 03:00:00,201,118,201,HN_GP,Số 1 Giải Phóng - Bạch Mai,190.9083,162.9475
2025-01-07 04:00:00,206,120,206,HN_GP,Số 1 Giải Phóng - Bạch Mai,196.4883,163.175
2025-01-07 05:00:00,208,121,208,HN_GP,Số 1 Giải Phóng - Bạch Mai,195.99,162.8108
2025-01-07 06:00:00,203,119,203,HN_GP,Số 1 Giải Phóng - Bạch Mai,177.8067,145.5858
2025-01-07 07:00:00,211,121,211,HN_GP,Số 1 Giải Phóng - Bạch Mai,200.455,173.6658
2025-01-07 08:00:00,226,123,226,HN_GP,Số 1 Giải Phóng - Bạch Mai,214.3725,198.1183
2025-01-07 09:00:00,219,126,219,HN_GP,Số 1 Giải Phóng - Bạch Mai,220.1125,161.59
2025-01-07 10:00:00,216,128,216,HN_GP,Số 1 Giải Phóng - Bạch Mai,223.1783,160.2292
2025-01-07 11:00:00,210,130,210,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.31,146.2658
2025-01-07 12:00:00,198,132,198,HN_GP,Số 1 Giải Phóng - Bạch Mai,224.7292,125.68
2025-01-07 13:00:00,189,132,189,HN_GP,Số 1 Giải Phóng - Bạch Mai,212.6675,118.5225
2025-01-07 14:00:00,183,130,183,HN_GP,Số 1 Giải Phóng - Bạch Mai,193.7625,114.7792
2025-01-07 15:00:00,180,128,180,HN_GP,Số 1 Giải Phóng - Bạch Mai,187.6308,118.3475
2025-01-07 16:00:00,179,124,179,HN_GP,Số 1 Giải Phóng - Bạch Mai,175.2292,119.6475
2025-01-07 17:00:00,178,118,178,HN_GP,Số 1 Giải Phóng - Bạch Mai,162.6808,116.0808
2025-01-07 18:00:00,177,116,177,HN_GP,Số 1 Giải Phóng - Bạch Mai,169.9625,116.8417
2025-01-07 19:00:00,185,118,185,HN_GP,Số 1 Giải Phóng - Bạch Mai,196.7767,143.4183
2025-01-07 20:00:00,187,118,187,HN_GP,Số 1 Giải Phóng - Bạch Mai,189.9942,143.205
2025-01-07 21:00:00,188,116,188,HN_GP,Số 1 Giải Phóng - Bạch Mai,169.3083,139.3517
2025-01-07 22:00:00,189,114,189,HN_GP,Số 1 Giải Phóng - Bạch Mai,171.6267,145.1792
2025-01-07 23:00:00,189,112,189,HN_GP,Số 1 Giải Phóng - Bạch Mai,161.9875,138.6017
2025-01-08 00:00:00,188,107,188,HN_GP,Số 1 Giải Phóng - Bạch Mai,147.3333,123.0917
2025-01-08 01:00:00,185,106,185,HN_GP,Số 1 Giải Phóng - Bạch Mai,151.2808,115.8308
2025-01-08 02:00:00,181,104,181,HN_GP,Số 1 Giải Phóng - Bạch Mai,148.6708,108.8317
2025-01-08 03:00:00,179,104,179,HN_GP,Số 1 Giải Phóng - Bạch Mai,158.26,110.9658
2025-01-08 04:00:00,177,104,177,HN_GP,Số 1 Giải Phóng - Bạch Mai,157.0025,111.9225
2025-01-08 05:00:00,176,102,176,HN_GP,Số 1 Giải Phóng - Bạch Mai,143.4092,111.2692
2025-01-08 06:00:00,172,99,172,HN_GP,Số 1 Giải Phóng - Bạch Mai,135.4008,100.4992
2025-01-08 07:00:00,170,100,170,HN_GP,Số 1 Giải Phóng - Bạch Mai,157.165,103.7283
2025-01-08 08:00:00,171,107,171,HN_GP,Số 1 Giải Phóng - Bạch Mai,194.4792,110.94
2025-01-08 09:00:00,176,116,176,HN_GP,Số 1 Giải Phóng - Bạch Mai,212.3792,132.4342
2025-01-08 10:00:00,177,119,177,HN_GP,Số 1 Giải Phóng - Bạch Mai,197.26,124.3825
2025-01-08 11:00:00,177,116,177,HN_GP,Số 1 Giải Phóng - Bạch Mai,173.585,117.0733
2025-01-08 12:00:00,173,112,173,HN_GP,Số 1 Giải Phóng - Bạch Mai,158.0292,99.5858
2025-01-08 13:00:00,165,106,165,HN_GP,Số 1 Giải Phóng - Bạch Mai,140.395,83.0392
2025-01-08 14:00:00,161,101,161,HN_GP,Số 1 Giải Phóng - Bạch Mai,133.94,86.135
2025-01-08 15:00:00,162,100,162,HN_GP,Số 1 Giải Phóng - Bạch Mai,145.6258,98.8917
2025-01-08 16:00:00,162,98,162,HN_GP,Số 1 Giải Phóng - Bạch Mai,141.1808,98.425
2025-01-08 17:00:00,159,95,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,129.8983,84.5892
2025-01-08 18:00:00,158,95,158,HN_GP,Số 1 Giải Phóng - Bạch Mai,142.0008,88.3167
2025-01-08 19:00:00,153,93,153,HN_GP,Số 1 Giải Phóng - Bạch Mai,128.1425,76.6658
2025-01-08 20:00:00,152,92,152,HN_GP,Số 1 Giải Phóng - Bạch Mai,131.66,80.3958
2025-01-08 21:00:00,155,93,155,HN_GP,Số 1 Giải Phóng - Bạch Mai,137.6383,93.1875
2025-01-08 22:00:00,156,93,156,HN_GP,Số 1 Giải Phóng - Bạch Mai,133.2067,92.8933
2025-01-08 23:00:00,157,93,157,HN_GP,Số 1 Giải Phóng - Bạch Mai,141.1933,92.4375
2025-01-09 00:00:00,155,92,155,HN_GP,Số 1 Giải Phóng - Bạch Mai,121.0392,80.8992
2025-01-09 01:00:00,153,91,153,HN_GP,Số 1 Giải Phóng - Bạch Mai,122.1517,74.3258
2025-01-09 02:00:00,152,90,152,HN_GP,Số 1 Giải Phóng - Bạch Mai,125.9092,79.6508
2025-01-09 03:00:00,153,90,153,HN_GP,Số 1 Giải Phóng - Bạch Mai,130.3608,91.1292
2025-01-09 04:00:00,155,90,155,HN_GP,Số 1 Giải Phóng - Bạch Mai,128.5367,92.49
2025-01-09 05:00:00,158,93,158,HN_GP,Số 1 Giải Phóng - Bạch Mai,156.23,103.2117
2025-01-09 06:00:00,159,93,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,134.1742,95.86
2025-01-09 07:00:00,158,91,158,HN_GP,Số 1 Giải Phóng - Bạch Mai,120.2925,89.0133
2025-01-09 08:00:00,160,90,160,HN_GP,Số 1 Giải Phóng - Bạch Mai,126.7633,97.3908
2025-01-09 09:00:00,161,91,161,HN_GP,Số 1 Giải Phóng - Bạch Mai,137.4242,101.8767
2025-01-09 10:00:00,161,91,161,HN_GP,Số 1 Giải Phóng - Bạch Mai,129.9217,95.2325
2025-01-09 11:00:00,161,92,161,HN_GP,Số 1 Giải Phóng - Bạch Mai,138.66,92.275
2025-01-09 12:00:00,159,92,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,132.7942,88.9817
2025-01-09 13:00:00,159,92,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,133.7083,92.2783
2025-01-09 14:00:00,160,92,160,HN_GP,Số 1 Giải Phóng - Bạch Mai,135.0108,95.1325
2025-01-09 15:00:00,160,92,160,HN_GP,Số 1 Giải Phóng - Bạch Mai,135.4725,96.5617
2025-01-09 16:00:00,161,91,161,HN_GP,Số 1 Giải Phóng - Bạch Mai,128.2183,96.0517
2025-01-09 17:00:00,160,91,160,HN_GP,Số 1 Giải Phóng - Bạch Mai,126.6167,88.9325
2025-01-09 18:00:00,159,90,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,126.8725,85.7133
2025-01-09 19:00:00,159,91,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,135.4642,90.6108
2025-01-09 20:00:00,159,91,159,HN_GP,Số 1 Giải Phóng - Bạch Mai,135.8025,94.4617
2025-01-09 21:00:00,157,91,157,HN_GP,Số 1 Giải Phóng - Bạch Mai,131.5983,82.1958
2025-01-09 22:00:00,153,89,153,HN_GP,Số 1 Giải Phóng - Bạch Mai,113.1483,70.2667
2025-01-09 23:00:00,141,85,141,HN_GP,Số 1 Giải Phóng - Bạch Mai,99.3392,62.1967
2025-01-10 00:00:00,115,73,115,HN_GP,Số 1 Giải Phóng - Bạch Mai,75.5033,47.7183
2025-01-10 01:00:00,105,68,105,HN_GP,Số 1 Giải Phóng - Bạch Mai,73.6708,47.1975
2025-01-10 02:00:00,91,62,91,HN_GP,Số 1 Giải Phóng - Bạch Mai,63.2,37.61
2025-01-10 03:00:00,81,57,81,HN_GP,Số 1 Giải Phóng - Bạch Mai,55.0275,35.8375
2025-01-10 04:00:00,65,53,65,HN_GP,Số 1 Giải Phóng - Bạch Mai,49.0917,24.8375
2025-01-10 05:00:00,51,49,51,HN_GP,Số 1 Giải Phóng - Bạch Mai,42.1342,18.445
2025-01-10 06:00:00,47,47,43,HN_GP,Số 1 Giải Phóng - Bạch Mai,43.9833,17.8108
2025-01-10 07:00:00,49,47,49,HN_GP,Số 1 Giải Phóng - Bạch Mai,47.6458,27.6233
2025-01-10 08:00:00,56,47,56,HN_GP,Số 1 Giải Phóng - Bạch Mai,46.4558,31.3267
2025-01-10 09:00:00,64,48,64,HN_GP,Số 1 Giải Phóng - Bạch Mai,49.2217,35.7367
2025-01-10 10:00:00,58,49,58,HN_GP,Số 1 Giải Phóng - Bạch Mai,51.0017,25.8875
2025-01-10 11:00:00,53,48,53,HN_GP,Số 1 Giải Phóng - Bạch Mai,46.8375,23.8633
2025-01-10 12:00:00,51,45,51,HN_GP,Số 1 Giải Phóng - Bạch Mai,41.705,24.395
2025-01-10 13:00:00,61,46,61,HN_GP,Số 1 Giải Phóng - Bạch Mai,44.6783,35.9067
2025-01-10 14:00:00,70,47,70,HN_GP,Số 1 Giải Phóng - Bạch Mai,48.8808,39.6892
2025-01-10 15:00:00,77,48,77,HN_GP,Số 1 Giải Phóng - Bạch Mai,51.9133,41.8342
2025-01-10 16:00:00,75,48,75,HN_GP,Số 1 Giải Phóng - Bạch Mai,50.8933,36.8283
2025-01-10 17:00:00,72,50,72,HN_GP,Số 1 Giải Phóng - Bạch Mai,56.0183,33.8925
2025-01-10 18:00:00,73,53,73,HN_GP,Số 1 Giải Phóng - Bạch Mai,63.4825,36.9925
2025-01-10 19:00:00,98,63,98,HN_GP,Số 1 Giải Phóng - Bạch Mai,94.6825,61.2675
2025-01-10 20:00:00,123,71,123,HN_GP,Số 1 Giải Phóng - Bạch Mai,106.6383,78.3042
2025-01-10 21:00:00,138,75,138,HN_GP,Số 1 Giải Phóng - Bạch Mai,108.1983,81.4592
2025-01-10 22:00:00,134,73,134,HN_GP,Số 1 Giải Phóng - Bạch Mai,92.0583,67.8475
2025-01-10 23:00:00,126,70,126,HN_GP,Số 1 Giải Phóng - Bạch Mai,84.655,60.4833
2025-01-11 00:00:00,114,66,114,HN_GP,Số 1 Giải Phóng - Bạch Mai,74.8533,51.7317
2025-01-11 01:00:00,110,63,110,HN_GP,Số 1 Giải Phóng - Bạch Mai,70.1875,53.1717
2025-01-11 02:00:00,100,58,100,HN_GP,Số 1 Giải Phóng - Bạch Mai,56.3417,44.5683
2025-01-11 03:00:00,99,58,99,HN_GP,Số 1 Giải Phóng - Bạch Mai,66.4967,48.9675
2025-01-11 04:00:00,103,59,103,HN_GP,Số 1 Giải Phóng - Bạch Mai,70.9775,54.1167
2025-01-11 05:00:00,109,63,109,HN_GP,Số 1 Giải Phóng - Bạch Mai,82.2875,59.1325
2025-01-11 06:00:00,96,60,96,HN_GP,Số 1 Giải Phóng - Bạch Mai,65.7375,40.8533
2025-01-11 07:00:00,88,56,88,HN_GP,Số 1 Giải Phóng - Bạch Mai,52.7017,40.105
2025-01-11 08:00:00,84,54,84,HN_GP,Số 1 Giải Phóng - Bạch Mai,53.8333,40.0433
2025-01-11 09:00:00,83,52,83,HN_GP,Số 1 Giải Phóng - Bạch Mai,50.2108,39.0717
